,,,,,,
"This exercise library identifies over 250 exercises for all the major muscle groups of the body and are identified as Beginner, Intermediate, or Advanced according to their level of difficulty. ",,,,,,
Modality: FW=Free Weight / C=Cables / M=FixedResistance                                                                                                              Joint: M=Multi-joint (compound) S=Single-joint (Isolation),,,,,,
,,,,,,
Muscle Group,Exercise,Level,U/L/C,P / P,Modality,Joint,Status
Shoulders - Delts/Traps,Reverse Incline Dumbbell Rear Delt Raise,Advanced,Upper,Push,FW,S,COMPLETE
Shoulders - Delts/Traps,Seated Dumbbell Rear Delt Raise,Beginner,Upper,Push,FW,S,COMPLETE
Shoulders - Delts/Traps,Single-Arm Cable Lateral Raise,Intermediate,Upper,Push,C,S,COMPLETE
Shoulders - Rotator Cuff,Cable External Rotation,Beginner,Upper,Push,C,S,COMPLETE
Triceps,Close-Grip Bench Press,Advanced,Upper,Push,FW,M,COMPLETE
Triceps,Forward Lean Dips,Intermediate,Upper,Push,FW,M,COMPLETE
Triceps,Assisted Dips,Beginner,Upper,Push,FW,M,COMPLETE
Triceps,Bench Dips,Intermediate,Upper,Push,FW,M,COMPLETE
Triceps,Diamond Push-Up,Intermediate,Upper,Push,FW,M,COMPLETE
Triceps,Dips,Intermediate,Upper,Push,FW,M,COMPLETE
Triceps,Machine Dips,Beginner,Upper,Push,M,M,COMPLETE
Triceps,Decline Dumbbell Triceps Extension,Advanced,Upper,Push,FW,S,COMPLETE
Triceps,Decline EZ-Bar Tricep Extension,Advanced,Upper,Push,FW,S,COMPLETE
Triceps,Decline Single Dumbbell Triceps Extension,Advanced,Upper,Push,FW,S,COMPLETE
Triceps,Decline Single-Arm Dumbbell Triceps Extension,Advanced,Upper,Push,FW,S,COMPLETE
Triceps,Dumbbell Kickback,Beginner,Upper,Push,FW,S,COMPLETE
Triceps,Incline EZ-Bar Tricep Extension,Advanced,Upper,Push,FW,S,COMPLETE
Triceps,Kneeling Cable Triceps Extension,Beginner,Upper,Push,C,S,COMPLETE
Triceps,Leaning Overhead Tricep Extension,Intermediate,Upper,Push,FW,S,COMPLETE
Triceps,Low Cable Triceps Extension,Intermediate,Upper,Push,C,S,COMPLETE
Triceps,Lying Cable Triceps Extension,Intermediate,Upper,Push,C,S,COMPLETE
Triceps,Lying EZ-Bar Triceps Extension,Intermediate,Upper,Push,FW,S,COMPLETE
Triceps,Lying Overhead EZ-Bar Tricep Extension,Intermediate,Upper,Push,FW,S,COMPLETE
Triceps,Lying Reverse EZ-Bar Triceps Extension,Advanced,Upper,Push,FW,S,COMPLETE
Triceps,Lying Single Dumbbell Triceps Extension,Beginner,Upper,Push,FW,S,COMPLETE
Triceps,Lying Single-Arm Dumbbell Triceps Extension,Beginner,Upper,Push,FW,S,COMPLETE
Triceps,Lying Tricep Extensions,Beginner,Upper,Push,FW,S,COMPLETE
Triceps,Overhead Dumbbell Triceps Extension,Beginner,Upper,Push,FW,S,COMPLETE
Triceps,Overhead EZ-Bar Triceps Extension,Advanced,Upper,Push,FW,S,COMPLETE
Triceps,Overhead Rope Cable Tricep Extension,Intermediate,Upper,Push,C,S,COMPLETE
Triceps,Overhead Single Dumbbell Tricep Extension,Beginner,Upper,Push,FW,S,COMPLETE
Triceps,Overhead Single-Arm Cable Tricep Extension,Intermediate,Upper,Push,C,S,COMPLETE
Triceps,Overhead Single-Arm Dumbbell Tricep Extension,Beginner,Upper,Push,FW,S,COMPLETE
Triceps,Reverse Tricep Pushdown,Advanced,Upper,Push,C,S,COMPLETE
Triceps,Rope Triceps Pushdown,Intermediate,Upper,Push,C,S,COMPLETE
Triceps,Single-Arm Towel Triceps Pushdown,Beginner,Upper,Push,C,S,COMPLETE
Triceps,Single-Arm Triceps Pushdown,Intermediate,Upper,Push,C,S,COMPLETE
Triceps,Towel Triceps Pushdown,Beginner,Upper,Push,C,S,COMPLETE
